order_id,platform,sku_code,product_name,category,order_value,shipping_fee,seller_voucher,platform_fee,order_status,transaction_date,review_score,review_text
ORD-20260763,Tokopedia,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,140742,17226,10000,5629,COMPLETED,2026-05-23 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20260764,TikTok Shop,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,530922,32365,10000,21236,RETURNED,2026-08-31 00:00:00,2,"Bahan tipis tidak sesuai deskripsi produk, ajukan retur."
ORD-20260765,Shopee,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,250712,12424,25000,10028,RETURNED,2026-01-29 00:00:00,1,"Barang mati total saat diterima, respon garansi lambat!"
ORD-20260766,Tokopedia,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,707672,33645,0,28306,COMPLETED,2026-03-17 00:00:00,4,"Barang original 100%, mantap recommended seller!"
ORD-20260767,TikTok Shop,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,247909,33563,15000,9916,COMPLETED,2026-06-06 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20260768,Tokopedia,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,328396,21146,10000,13135,COMPLETED,2026-07-15 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20260769,Tokopedia,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,593626,16251,25000,23745,COMPLETED,2026-01-29 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20260770,TikTok Shop,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,749180,14603,25000,29967,COMPLETED,2026-05-01 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20260771,Lazada,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,416414,26960,15000,16656,CANCELLED,2026-05-21 00:00:00,,
ORD-20260772,Lazada,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,684843,22219,5000,27393,CANCELLED,2026-08-08 00:00:00,,
ORD-20260773,TikTok Shop,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,190470,14652,10000,7618,CANCELLED,2026-07-23 00:00:00,,
ORD-20260774,Lazada,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,600664,21474,5000,24026,COMPLETED,2026-06-30 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20260775,Shopee,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,263663,33740,15000,10546,RETURNED,2026-04-20 00:00:00,2,"Ukuran baju terlalu kecil dan jahitan tidak rapi, kecewa."
ORD-20260776,TikTok Shop,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,235848,25654,25000,9433,RETURNED,2026-07-02 00:00:00,1,"Bahan tipis tidak sesuai deskripsi produk, ajukan retur."
ORD-20260777,Lazada,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,734750,20639,10000,29390,RETURNED,2026-04-08 00:00:00,1,"Bahan tipis tidak sesuai deskripsi produk, ajukan retur."
ORD-20260778,TikTok Shop,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,540836,18236,15000,21633,COMPLETED,2026-04-28 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20260779,Shopee,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,550790,29350,5000,22031,COMPLETED,2026-09-01 00:00:00,4,"Barang original 100%, mantap recommended seller!"
ORD-20260780,Lazada,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,117581,13090,10000,4703,COMPLETED,2026-04-05 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20260781,Shopee,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,130977,25617,0,5239,COMPLETED,2026-08-22 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20260782,Lazada,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,261998,30481,15000,10479,RETURNED,2026-02-25 00:00:00,2,"Ukuran baju terlalu kecil dan jahitan tidak rapi, kecewa."
ORD-20260783,Shopee,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,589359,26145,25000,23574,COMPLETED,2026-01-25 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20260784,Lazada,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,521838,29932,5000,20873,COMPLETED,2026-07-08 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20260785,Lazada,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,180255,28837,0,7210,COMPLETED,2026-06-19 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20260786,Tokopedia,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,465432,19615,10000,18617,COMPLETED,2026-04-01 00:00:00,4,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20260787,Tokopedia,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,645562,11639,5000,25822,COMPLETED,2026-03-23 00:00:00,5,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20260788,Shopee,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,679756,23104,0,27190,CANCELLED,2026-02-21 00:00:00,,
ORD-20260789,TikTok Shop,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,650170,28976,25000,26006,COMPLETED,2026-05-18 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20260790,Lazada,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,604299,21822,5000,24171,COMPLETED,2026-03-10 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20260791,TikTok Shop,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,93487,13111,0,3739,CANCELLED,2026-08-12 00:00:00,,
ORD-20260792,Tokopedia,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,510437,18977,10000,20417,COMPLETED,2026-05-17 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20260793,TikTok Shop,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,388407,18468,0,15536,COMPLETED,2026-05-15 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20260794,Shopee,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,392586,14405,0,15703,RETURNED,2026-03-23 00:00:00,1,"Ukuran baju terlalu kecil dan jahitan tidak rapi, kecewa."
ORD-20260795,Tokopedia,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,401935,26263,15000,16077,RETURNED,2026-05-13 00:00:00,2,"Pengiriman lama sekali, kemasan penyok dan barang agak lecet."
ORD-20260796,Lazada,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,442603,17104,0,17704,CANCELLED,2026-02-08 00:00:00,,
ORD-20260797,TikTok Shop,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,163578,11529,5000,6543,COMPLETED,2026-05-28 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20260798,TikTok Shop,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,98890,32199,25000,3955,RETURNED,2026-01-04 00:00:00,2,"Pengiriman lama sekali, kemasan penyok dan barang agak lecet."
ORD-20260799,TikTok Shop,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,105528,31227,15000,4221,COMPLETED,2026-01-30 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20260800,Shopee,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,90810,29075,0,3632,CANCELLED,2026-05-14 00:00:00,,
ORD-20260801,Tokopedia,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,616373,34728,15000,24654,RETURNED,2026-08-21 00:00:00,1,"Ukuran baju terlalu kecil dan jahitan tidak rapi, kecewa."
ORD-20260802,Tokopedia,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,709965,34354,0,28398,COMPLETED,2026-06-05 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20260803,Shopee,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,268551,27198,10000,10742,COMPLETED,2026-03-22 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20260804,TikTok Shop,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,696500,22869,5000,27860,COMPLETED,2026-05-01 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20260805,TikTok Shop,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,339985,24220,0,13599,COMPLETED,2026-02-13 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20260806,Shopee,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,490208,21011,15000,19608,CANCELLED,2026-03-29 00:00:00,,
ORD-20260807,TikTok Shop,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,500700,33515,0,20028,COMPLETED,2026-01-06 00:00:00,4,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20260808,TikTok Shop,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,594641,27083,10000,23785,COMPLETED,2026-08-15 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20260809,Tokopedia,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,679973,24787,5000,27198,COMPLETED,2026-02-08 00:00:00,4,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20260810,Lazada,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,685736,33818,5000,27429,CANCELLED,2026-03-07 00:00:00,,
ORD-20260811,Lazada,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,145164,17770,0,5806,COMPLETED,2026-05-24 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20260812,TikTok Shop,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,277549,10801,5000,11101,COMPLETED,2026-04-21 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20260813,Tokopedia,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,478832,17882,10000,19153,COMPLETED,2026-04-03 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20260814,Tokopedia,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,276964,12833,5000,11078,COMPLETED,2026-07-02 00:00:00,4,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20260815,Lazada,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,83633,30949,15000,3345,COMPLETED,2026-03-23 00:00:00,4,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20260816,Tokopedia,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,527914,31658,5000,21116,RETURNED,2026-01-28 00:00:00,2,"Barang mati total saat diterima, respon garansi lambat!"
ORD-20260817,Lazada,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,209816,11522,15000,8392,COMPLETED,2026-07-11 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20260818,Shopee,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,674346,32911,25000,26973,COMPLETED,2026-05-21 00:00:00,5,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20260819,Lazada,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,437931,25860,25000,17517,COMPLETED,2026-01-21 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20260820,Lazada,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,600022,23499,5000,24000,COMPLETED,2026-09-02 00:00:00,4,"Barang original 100%, mantap recommended seller!"
ORD-20260821,TikTok Shop,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,296886,20727,25000,11875,COMPLETED,2026-01-09 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20260822,Lazada,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,243309,25234,5000,9732,CANCELLED,2026-04-18 00:00:00,,
ORD-20260823,Shopee,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,120880,15534,25000,4835,RETURNED,2026-01-19 00:00:00,1,"Bahan tipis tidak sesuai deskripsi produk, ajukan retur."
ORD-20260824,Shopee,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,482377,14918,10000,19295,COMPLETED,2026-01-04 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20260825,Shopee,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,466485,18367,10000,18659,CANCELLED,2026-08-22 00:00:00,,
ORD-20260826,Shopee,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,269226,33328,25000,10769,CANCELLED,2026-05-06 00:00:00,,
ORD-20260827,Lazada,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,193524,12196,5000,7740,COMPLETED,2026-03-19 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20260828,Lazada,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,335202,22655,25000,13408,COMPLETED,2026-07-29 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20260829,Shopee,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,744956,24751,25000,29798,CANCELLED,2026-07-25 00:00:00,,
ORD-20260830,Lazada,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,570659,28637,10000,22826,COMPLETED,2026-02-28 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20260831,TikTok Shop,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,694470,33617,0,27778,COMPLETED,2026-03-21 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20260832,TikTok Shop,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,220200,25808,5000,8808,COMPLETED,2026-03-26 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20260833,Shopee,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,560657,13644,25000,22426,CANCELLED,2026-08-20 00:00:00,,
ORD-20260834,Lazada,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,333835,19608,10000,13353,COMPLETED,2026-01-06 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20260835,Shopee,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,299808,14268,0,11992,COMPLETED,2026-05-11 00:00:00,4,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20260836,Lazada,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,730461,15991,15000,29218,COMPLETED,2026-09-04 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20260837,TikTok Shop,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,707930,25288,25000,28317,COMPLETED,2026-01-27 00:00:00,4,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20260838,Shopee,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,155274,22736,10000,6210,COMPLETED,2026-06-30 00:00:00,5,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20260839,Shopee,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,154058,29057,15000,6162,COMPLETED,2026-05-28 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20260840,Lazada,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,467800,27668,5000,18712,COMPLETED,2026-09-01 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20260841,Shopee,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,552510,18054,25000,22100,COMPLETED,2026-06-10 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20260842,Lazada,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,488783,33320,25000,19551,COMPLETED,2026-09-03 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20260843,Tokopedia,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,648077,10162,10000,25923,COMPLETED,2026-05-19 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20260844,Lazada,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,250221,12503,5000,10008,CANCELLED,2026-03-04 00:00:00,,
ORD-20260845,TikTok Shop,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,210135,24878,0,8405,COMPLETED,2026-01-09 00:00:00,4,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20260846,Lazada,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,71488,11460,25000,2859,COMPLETED,2026-02-12 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20260847,Lazada,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,106004,33271,25000,4240,CANCELLED,2026-02-14 00:00:00,,
ORD-20260848,Shopee,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,446692,16114,25000,17867,COMPLETED,2026-01-30 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20260849,Lazada,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,78573,27167,15000,3142,CANCELLED,2026-05-09 00:00:00,,
ORD-20260850,Lazada,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,225283,26808,15000,9011,RETURNED,2026-05-20 00:00:00,2,"Ukuran baju terlalu kecil dan jahitan tidak rapi, kecewa."
ORD-20260851,Tokopedia,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,396137,20771,10000,15845,COMPLETED,2026-08-29 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20260852,Lazada,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,156714,29573,5000,6268,COMPLETED,2026-07-17 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20260853,Tokopedia,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,286574,22108,25000,11462,RETURNED,2026-04-25 00:00:00,1,"Pengiriman lama sekali, kemasan penyok dan barang agak lecet."
ORD-20260854,Lazada,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,156400,23178,15000,6256,RETURNED,2026-06-04 00:00:00,1,"Pengiriman lama sekali, kemasan penyok dan barang agak lecet."
ORD-20260855,Tokopedia,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,85244,17480,5000,3409,CANCELLED,2026-04-10 00:00:00,,
ORD-20260856,Tokopedia,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,519204,33448,25000,20768,COMPLETED,2026-03-27 00:00:00,4,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20260857,Lazada,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,280617,25743,0,11224,COMPLETED,2026-08-27 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20260858,TikTok Shop,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,223804,21831,15000,8952,COMPLETED,2026-06-17 00:00:00,5,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20260859,Shopee,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,449196,34519,15000,17967,COMPLETED,2026-07-31 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20260860,Lazada,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,647103,16246,10000,25884,COMPLETED,2026-07-02 00:00:00,5,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20260861,Lazada,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,644409,18236,5000,25776,COMPLETED,2026-08-20 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20260862,Tokopedia,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,290771,19110,15000,11630,COMPLETED,2026-03-26 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20260863,Tokopedia,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,608705,15376,5000,24348,COMPLETED,2026-04-01 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20260864,Shopee,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,543841,16176,25000,21753,CANCELLED,2026-06-10 00:00:00,,
ORD-20260865,TikTok Shop,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,679340,34051,0,27173,COMPLETED,2026-08-23 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20260866,Lazada,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,430775,26969,15000,17231,RETURNED,2026-01-08 00:00:00,2,"Barang mati total saat diterima, respon garansi lambat!"
ORD-20260867,Lazada,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,506805,26897,25000,20272,COMPLETED,2026-02-14 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20260868,Lazada,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,131096,16529,25000,5243,CANCELLED,2026-04-06 00:00:00,,
ORD-20260869,Lazada,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,217257,33574,15000,8690,COMPLETED,2026-06-06 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20260870,Shopee,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,83473,12753,0,3338,CANCELLED,2026-01-12 00:00:00,,
ORD-20260871,Shopee,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,135631,32443,0,5425,COMPLETED,2026-08-02 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20260872,Tokopedia,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,731446,11627,15000,29257,COMPLETED,2026-02-14 00:00:00,5,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20260873,Tokopedia,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,90531,21810,5000,3621,COMPLETED,2026-07-29 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20260874,TikTok Shop,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,270083,27527,5000,10803,RETURNED,2026-01-29 00:00:00,2,"Pengiriman lama sekali, kemasan penyok dan barang agak lecet."
ORD-20260875,Lazada,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,557414,31529,5000,22296,CANCELLED,2026-07-10 00:00:00,,
ORD-20260876,Tokopedia,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,117004,13121,10000,4680,COMPLETED,2026-08-10 00:00:00,5,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20260877,Lazada,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,656305,24388,10000,26252,COMPLETED,2026-03-07 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20260878,Shopee,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,729690,27583,10000,29187,COMPLETED,2026-06-09 00:00:00,4,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20260879,Shopee,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,291232,16063,10000,11649,COMPLETED,2026-01-11 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20260880,TikTok Shop,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,353244,29225,10000,14129,COMPLETED,2026-08-16 00:00:00,5,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20260881,Tokopedia,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,99544,21413,25000,3981,COMPLETED,2026-03-18 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20260882,Tokopedia,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,301563,10044,0,12062,COMPLETED,2026-06-21 00:00:00,4,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20260883,TikTok Shop,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,86618,17204,0,3464,COMPLETED,2026-04-14 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20260884,Tokopedia,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,703042,27309,5000,28121,COMPLETED,2026-06-21 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20260885,Lazada,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,424559,30511,15000,16982,CANCELLED,2026-06-01 00:00:00,,
